"boat","fishing_trip_id","departure_date","wind_direction","wind_speed_m_s1","departure_time","return_time","trossa_id","with_leb","net_in_trossa","net_mesh_size_inches","net_height_meshes","net_length_meters","latitude_dms","longitude_dms","soaking_nights","min_depth_fathoms","max_depth_fathoms","lumpfish_per_trossa","birds_per_trossa","black_guillemot","european_shag","great_cormorant","common_eider","common_murre","long.tailed_duck","northern_fulmar","red.throated_loon","atlantic_puffin","harbour_seal","grey_seal","harp_seal","white_beaked_dolphin","bottlenose_dolphin","harbour_porpoise","biopol_onboard","comments","lumpfish_per_day","birds_per_day","mammals_per_day","cumulative_lumpfish","cumulative_birds","cumulative_mammals","date"
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","3","",6,10.5,20,69,"65d42m90s","21d18m5s",2,5,13,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","15","",6,10.5,20,69,"65d43m80s","21d16m7s",2,12,27,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","1","",6,10.5,20,69,"65d44m00s","21d16m2s",2,20,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","4","",6,10.5,20,69,"65d47m50s","21d15m9s",2,4,16,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","10","",6,10.5,20,69,"65d49m50s","21d15m0s",2,7,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","5","",6,10.5,20,69,"65d48m90s","21d16m6s",2,6,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","6","",6,10.5,20,69,"65d49m10s","21d16m7s",1,8,20,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","9","",6,10.5,20,69,"65d50m80s","21d14m5s",1,8,26,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","11","",6,10.5,12,69,"65d48m70s","21d14m8s",1,14,24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","8","",6,10.5,20,69,"65d50m10s","21d14m9s",1,14,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","RA","LEB",6,10.5,20,69,"65d50m00s","21d15m0s",1,20,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","7","",6,10.5,20,69,"65d49m60s","21d16m3s",1,7,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","12","",6,10.5,12,69,"65d46m60s","21d13m2s",1,7,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","2","",6,10.5,20,69,"65d44m40s","21d14m0s",1,8,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","13","",6,10.5,20,69,"65d44m00s","21d13m3s",1,24,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",10,"2022.04.01","0","1-3","06:00","18:00","14","",6,10.5,20,69,"65d44m10s","21d14m0s",1,10,18,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1128,0,0,4972,9,3,2022-04-01
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","16","",6,10.5,20,69,"65d43m20s","21d18m4s",2,7,16,90,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","3","",6,10.5,20,69,"65d43m40s","21d17m9s",2,5,15,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","15","",6,10.5,20,69,"65d43m80s","21d16m7s",2,8,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","1","",6,10.5,20,69,"65d44m00s","21d16m2s",2,12,21,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","13","",6,10.5,20,69,"65d44m00s","21d13m9s",2,18,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","2","",6,10.5,20,69,"65d44m40s","21d14m0s",2,8,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","14","",6,10.5,20,69,"65d44m10s","21d14m4s",2,9,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","17","",6,10.5,20,69,"65d43m20s","21d21m2s",2,6,18,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","12","",6,10.5,12,69,"65d46m60s","21d13m2s",2,8,22,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","9","",6,10.5,20,69,"65d50m80s","21d15m0s",2,8,27,110,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","11","",6,10.5,12,69,"65d50m34s","21d14m93s",2,8,27,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","8","",6,10.5,20,69,"65d50m10s","21d14m9s",2,14,21,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","RA","LEB",6,10.5,20,69,"65d50m00s","21d15m0s",2,20,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","7","",6,10.5,20,69,"65d49m60s","21d16m3s",2,10,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","6","",6,10.5,20,69,"65d49m10s","21d16m7s",2,10,16,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","5","",6,10.5,20,69,"65d48m90s","21d16m6s",2,8,16,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","10","",6,10.5,20,69,"65d49m50s","21d15m0s",2,6,12,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Kongsey",11,"2022.04.03","south_west","3-8","06:00","19:00","4","",6,10.5,20,69,"65d47m50s","21d15m9s",2,6,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1158,11,0,6130,20,3,2022-04-03
"Saefugl",12,"2022.04.07","west","1-3","06:00","16:00","4","",11,10.5,16,38,"65d43m80s","21d22m0s",4,8,13,140,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1086,3,0,3128,8,0,2022-04-07
"Saefugl",12,"2022.04.07","west","1-3","06:00","16:00","5","LEB",8,10.5,14,38,"65d43m30s","21d20m3s",4,6,12,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","head broke of one LE buoy and another was iced so did not rotate, we broke off ice",1086,3,0,3128,8,0,2022-04-07
"Saefugl",12,"2022.04.07","west","1-3","06:00","16:00","16","",8,10.5,14,38,"65d46m30s","21d13m0s",5,17,20,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1086,3,0,3128,8,0,2022-04-07
"Saefugl",12,"2022.04.07","west","1-3","06:00","16:00","17","",8,10.5,18,38,"65d46m30s","21d13m0s",5,21,26,98,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"herdis","",1086,3,0,3128,8,0,2022-04-07
"Saefugl",12,"2022.04.07","west","1-3","06:00","16:00","18","",8,10.5,18,38,"65d45m10s","21d13m3s",5,20,20,120,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"herdis","",1086,3,0,3128,8,0,2022-04-07
"Saefugl",12,"2022.04.07","west","1-3","06:00","16:00","15","",8,10.5,14,38,"65d45m70s","21d13m2s",5,15,21,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1086,3,0,3128,8,0,2022-04-07
"Saefugl",12,"2022.04.07","west","1-3","06:00","16:00","14","",8,10.5,18,38,"65d45m40s","21d13m2s",5,17,26,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1086,3,0,3128,8,0,2022-04-07
"Saefugl",12,"2022.04.07","west","1-3","06:00","16:00","13","",16,10.5,14,38,"65d45m50s","21d12m6s",5,18,23,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1086,3,0,3128,8,0,2022-04-07
"Saefugl",12,"2022.04.07","west","1-3","06:00","16:00","12","",16,10.5,14,38,"65d42m50s","21d16m4s",5,21,26,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1086,3,0,3128,8,0,2022-04-07
"Fengsaell",13,"2022.04.01","0","0","06:30","17:00","9","",10,10.5,14,64,"65d50m0s","20d21m0s",1,14,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",208,0,0,208,0,0,2022-04-01
"Fengsaell",13,"2022.04.01","0","0","06:30","17:00","6","",10,10.5,14,64,"65d50m0s","20d20m0s",1,10,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",208,0,0,208,0,0,2022-04-01
"Fengsaell",13,"2022.04.01","0","0","06:30","17:00","3","",10,10.5,14,64,"65d47m0s","20d48m0s",1,15,23,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",208,0,0,208,0,0,2022-04-01
"Fengsaell",13,"2022.04.01","0","0","06:30","17:00","2","",7,10.5,14,64,"65d47m0s","20d45m0s",1,10,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",208,0,0,208,0,0,2022-04-01
"Fengsaell",13,"2022.04.01","0","0","06:30","17:00","4","",10,10.5,14,64,"65d45m0s","20d49m0s",1,6,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",208,0,0,208,0,0,2022-04-01
"Fengsaell",14,"2022.04.03","0","0","06:00","18:30","1","LEB",10,10.5,14,64,"65d47m0s","20d49m0s",3,12,19,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",701,0,0,909,0,0,2022-04-03
"Fengsaell",14,"2022.04.03","0","0","06:00","18:30","2","",7,10.5,14,64,"65d47m0s","20d48m0s",2,10,14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",701,0,0,909,0,0,2022-04-03
"Fengsaell",14,"2022.04.03","0","0","06:00","18:30","3","",10,10.5,14,64,"65d47m0s","20d48m0s",2,15,23,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",701,0,0,909,0,0,2022-04-03
"Fengsaell",14,"2022.04.03","0","0","06:00","18:30","7","",10,10.5,14,64,"65d46m0s","20d49m0s",3,14,16,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",701,0,0,909,0,0,2022-04-03
"Fengsaell",14,"2022.04.03","0","0","06:00","18:30","5","",10,10.5,14,64,"65d45m0s","20d48m0s",3,6,20,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",701,0,0,909,0,0,2022-04-03
"Fengsaell",14,"2022.04.03","0","0","06:00","18:30","4","",10,10.5,14,64,"65d45m0s","20d49m0s",2,6,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",701,0,0,909,0,0,2022-04-03
"Fengsaell",14,"2022.04.03","0","0","06:00","18:30","8","",10,10.5,14,64,"65d45m0s","20d44m0s",3,9,17,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",701,0,0,909,0,0,2022-04-03
"Fengsaell",14,"2022.04.03","0","0","06:00","18:30","10","",10,10.5,14,64,"65d44m0s","20d42m0s",3,9,15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",701,0,0,909,0,0,2022-04-03
"Fengsaell",15,"2022.04.07","0","0","05:30","17:30","12","",10,10.5,14,64,"65d43m0s","20d41m0s",7,14,24,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",626,2,0,1535,2,0,2022-04-07
"Fengsaell",15,"2022.04.07","0","0","05:30","17:30","13","",10,10.5,14,64,"65d44m0s","20d42m0s",7,12,23,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",626,2,0,1535,2,0,2022-04-07
"Fengsaell",15,"2022.04.07","0","0","05:30","17:30","10","",10,10.5,14,64,"65d44m0s","20d42m0s",4,9,15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",626,2,0,1535,2,0,2022-04-07
"Fengsaell",15,"2022.04.07","0","0","05:30","17:30","8","",10,10.5,14,64,"65d45m0s","20d44m0s",4,9,17,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",626,2,0,1535,2,0,2022-04-07
"Fengsaell",15,"2022.04.07","0","0","05:30","17:30","7","",10,10.5,14,64,"65d46m0s","20d49m0s",4,14,16,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",626,2,0,1535,2,0,2022-04-07
"Fengsaell",15,"2022.04.07","0","0","05:30","17:30","5","",10,10.5,14,64,"65d45m0s","20d48m0s",4,6,20,59,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"","",626,2,0,1535,2,0,2022-04-07
"Fengsaell",15,"2022.04.07","0","0","05:30","17:30","4","",10,10.5,14,64,"65d45m0s","20d49m0s",4,6,14,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",626,2,0,1535,2,0,2022-04-07
"Fengsaell",16,"2022.04.08","0","0","06:30","17:00","6","",10,10.5,14,64,"65d50m0s","20d20m0s",8,14,19,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",470,1,0,2005,3,0,2022-04-08
"Fengsaell",16,"2022.04.08","0","0","06:30","17:00","9","",10,10.5,14,64,"65d50m0s","20d21m0s",8,15,19,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",470,1,0,2005,3,0,2022-04-08
"Fengsaell",16,"2022.04.08","0","0","06:30","17:00","3","",10,10.5,14,64,"65d47m0s","20d48m0s",5,15,23,113,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"","",470,1,0,2005,3,0,2022-04-08
"Fengsaell",16,"2022.04.08","0","0","06:30","17:00","2","",7,10.5,14,64,"65d47m0s","20d48m0s",5,10,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",470,1,0,2005,3,0,2022-04-08
"Fengsaell",16,"2022.04.08","0","0","06:30","17:00","1","LEB",10,10.5,14,64,"65d47m0s","20d49m0s",5,12,14,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",470,1,0,2005,3,0,2022-04-08
"Fengsaell",16,"2022.04.08","0","0","06:30","17:00","4","",10,10.5,14,64,"65d46m0s","20d49m0s",1,6,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",470,1,0,2005,3,0,2022-04-08
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","16","",6,10.5,20,69,"65d43m30s","21d18m3s",4,7,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","3","",6,10.5,20,69,"65d43m40s","21d17m9s",4,5,15,210,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","13","",6,10.5,20,69,"65d43m80s","21d16m8s",4,12,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","1","",6,10.5,20,69,"65d44m00s","21d16m2s",4,12,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","4","",6,10.5,20,69,"65d47m50s","21d16m0s",4,16,28,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","10","",6,10.5,20,69,"65d48m90s","21d17m1s",4,12,17,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","5","",6,10.5,20,69,"65d49m00s","21d16m6s",4,17,26,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","6","",6,10.5,20,69,"65d49m10s","21d16m6s",4,18,20,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","7","",6,10.5,20,69,"65d49m60s","21d16m0s",4,8,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","9","",6,10.5,20,69,"65d50m80s","21d14m6s",4,10,22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","11","",6,10.5,12,69,"65d50m30s","21d15m0s",4,10,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","8","",6,10.5,20,69,"65d50m10s","21d14m8s",4,14,22,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",17,"2022.04.07","west","1-3","05:40","17:40","RA","LEB",6,10.5,20,69,"65d50m00s","21d15m0s",4,20,22,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1550,1,0,7680,21,3,2022-04-07
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","16","",6,10.5,20,69,"65d43m30s","21d18m3s",1,8,14,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","3","",6,10.5,20,69,"65d43m40s","21d17m8s",1,5,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","15","",6,10.5,20,69,"65d43m80s","21d17m8s",1,8,24,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","1","",6,10.5,20,69,"65d44m00s","21d16m2s",1,12,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","14","",6,10.5,20,69,"65d44m20s","21d14m5s",5,10,24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","13","",6,10.5,20,69,"65d44m10s","21d13m9s",5,18,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","2","",6,10.5,20,69,"65d44m40s","21d14m0s",5,10,21,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","12","",6,10.5,12,69,"65d46m60s","21d13m4s",5,18,28,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","17","",6,10.5,20,69,"65d47m00s","21d12m0s",5,27,37,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","9","",6,10.5,20,69,"65d50m80s","21d14m5s",1,8,24,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","11","",6,10.5,12,69,"65d50m30s","21d14m9s",1,8,24,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","8","",6,10.5,20,69,"65d50m10s","21d14m9s",1,13,22,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","7","",6,10.5,20,69,"65d49m60s","21d16m3s",1,8,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",18,"2022.04.08","north_west","1-3","05:30","17:00","6","",6,10.5,20,69,"65d49m10s","21d16m7s",1,8,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",1120,0,0,8800,21,3,2022-04-08
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","4","",6,10.5,20,69,"65d47m90s","21d18m7s",3,5,10,165,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","10","",6,10.5,20,69,"65d48m70s","21d17m2s",3,7,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","RA","LEB",6,10.5,20,69,"65d48m90s","21d17m2s",3,7,15,200,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"herdis","one LE buoy had head broken off when arrived, birds were ca 30m from functioning LE buoy ",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","5","",6,10.5,20,69,"65d48m90s","21d16m6s",3,7,15,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","9","",6,10.5,20,69,"65d50m80s","21d14m5s",2,7,22,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","11","",6,10.5,12,69,"65d50m20s","21d14m9s",2,8,27,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","8","",6,10.5,20,69,"65d50m10s","21d14m9s",2,13,22,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","7","",6,10.5,20,69,"65d49m60s","21d16m1s",2,9,21,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","6","",6,10.5,20,69,"65d49m10s","21d16m6s",2,9,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","17","",6,10.5,20,69,"65d46m80s","21d13m8s",2,23,30,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","12","",6,10.5,12,69,"65d46m60s","21d13m4s",2,20,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","13","",6,10.5,20,69,"65d44m20s","21d14m8s",2,20,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
"Kongsey",19,"2022.04.10","0","0-1","05:40","19:00","14","",6,10.5,20,69,"65d44m10s","21d14m5s",2,11,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"herdis","",1650,13,0,10450,34,3,2022-04-10
